Approval_Year,Drug_Name,ChEMBL_ID
1992,EPALRESTAT,CHEMBL56337
1992,FINASTERIDE,CHEMBL710
1992,FLOSEQUINAN,CHEMBL1908307
1992,GADOTERIDOL,CHEMBL1200593
1992,HALOFANTRINE,CHEMBL1107
1992,HALOFANTRINE HYDROCHLORIDE,CHEMBL1200901
1992,INDIUM CHLORIDE,CHEMBL1447815
1992,INDIUM IN 111 CHLORIDE,CHEMBL1201078
1992,ITRACONAZOLE,CHEMBL64391
1992,LOMEFLOXACIN,CHEMBL561
1992,LOMEFLOXACIN HYDROCHLORIDE,CHEMBL1728
1992,MASOPROCOL,CHEMBL313972
1992,MELPHALAN HYDROCHLORIDE,CHEMBL1200863
1992,METOPROLOL SUCCINATE,CHEMBL2356097
1992,MIVACURIUM,CHEMBL1182833
1992,MIVACURIUM CHLORIDE,CHEMBL984
1992,NEDOCROMIL,CHEMBL746
1992,NEDOCROMIL SODIUM,CHEMBL915
1992,OCTINOXATE,CHEMBL3183184
1992,OXAPROZIN,CHEMBL1071
1992,OXYBENZONE,CHEMBL1625
1992,PACLITAXEL,CHEMBL428647
1992,PAROXETINE,CHEMBL490
1992,PAROXETINE HYDROCHLORIDE,CHEMBL1708
1992,RIFABUTIN,CHEMBL444633
1992,SODIUM THIOSULFATE,CHEMBL2096650
1992,SOTALOL,CHEMBL471
1992,SOTALOL HYDROCHLORIDE,CHEMBL1700
1992,SUMATRIPTAN,CHEMBL128
1992,SUMATRIPTAN SUCCINATE,CHEMBL1201150
1992,TEMAFLOXACIN,CHEMBL277100
1992,TEMAFLOXACIN HYDROCHLORIDE,CHEMBL2107495
1992,TENIPOSIDE,CHEMBL452231
1992,TERBINAFINE,CHEMBL822
1992,TERBINAFINE HYDROCHLORIDE,CHEMBL1200832
1992,THIOSULFURIC ACID,CHEMBL1208642
1992,ZALCITABINE,CHEMBL853
1992,ZOLPIDEM,CHEMBL911
1992,ZOLPIDEM TARTRATE,CHEMBL3989820
1993,ABCIXIMAB,CHEMBL1201584
1993,APROTININ,CHEMBL1201619
1993,CALCIPOTRIENE,CHEMBL1200666
1993,CISAPRIDE,CHEMBL1729
1993,CLADRIBINE,CHEMBL1619
1993,DICLOFENAC POTASSIUM,CHEMBL1200804
1993,DORNASE ALFA,CHEMBL1201431
1993,ENOXAPARIN SODIUM,CHEMBL1201476
1993,FELBAMATE,CHEMBL1094
1993,FENOFIBRATE,CHEMBL672
1993,FLUVASTATIN,CHEMBL2220442
1993,FLUVASTATIN SODIUM,CHEMBL2218894
1993,GABAPENTIN,CHEMBL940
1993,GADODIAMIDE,CHEMBL1200346
1993,GRANISETRON,CHEMBL289469
1993,GRANISETRON HYDROCHLORIDE,CHEMBL1237080
1993,IMIDAPRIL,CHEMBL317094
1993,INTERFERON BETA-1B,CHEMBL1201563
1993,LEVOCABASTINE,CHEMBL1615438
1993,LEVOCABASTINE HYDROCHLORIDE,CHEMBL1237102
1993,LEVOMETHADYL ACETATE,CHEMBL1514
1993,LEVOMETHADYL ACETATE HYDROCHLORIDE,CHEMBL1200817
1993,LODOXAMIDE,CHEMBL1201266
1993,LODOXAMIDE TROMETHAMINE,CHEMBL3989725
1993,LORATADINE,CHEMBL998
1993,PANTOTHENIC ACID,CHEMBL1594
1993,PERFLUBRON,CHEMBL1200866
1993,PERINDOPRIL,CHEMBL1581
1993,PERINDOPRIL ERBUMINE,CHEMBL1200343
1993,RIBOFLAVIN,CHEMBL1534
1993,RIMANTADINE,CHEMBL959
1993,RIMANTADINE HYDROCHLORIDE,CHEMBL535396
1993,RISPERIDONE,CHEMBL85
1993,STRONTIUM CHLORIDE,CHEMBL2219640
1993,STRONTIUM CHLORIDE SR 89,CHEMBL1200625
1993,TACRINE,CHEMBL95
1993,TACRINE HYDROCHLORIDE,CHEMBL1677
1993,TAZOBACTAM,CHEMBL404
1993,TAZOBACTAM SODIUM,CHEMBL1439
1993,TORSEMIDE,CHEMBL1148
1993,TRIMETREXATE,CHEMBL119
1993,TRIMETREXATE GLUCURONATE,CHEMBL2218878
1993,VENLAFAXINE,CHEMBL637
1993,VENLAFAXINE HYDROCHLORIDE,CHEMBL1201066
1994,ACRIVASTINE,CHEMBL1224
1994,ANTAZOLINE,CHEMBL1305
1994,ANTAZOLINE PHOSPHATE,CHEMBL1200550
1994,ASPARAGINASE,CHEMBL2108989
1994,BUDESONIDE,CHEMBL1370
1994,CYSTEAMINE,CHEMBL602
1994,CYSTEAMINE BITARTRATE,CHEMBL2062263
1994,DALTEPARIN SODIUM,CHEMBL1201460
1994,DEXIBUPROFEN,CHEMBL175
1994,DEXKETOPROFEN,CHEMBL75435
1994,DORZOLAMIDE,CHEMBL218490
1994,DORZOLAMIDE HYDROCHLORIDE,CHEMBL1201162
1994,FAMCICLOVIR,CHEMBL880
1994,FLUDEOXYGLUCOSE,CHEMBL1086863
1994,FLUDEOXYGLUCOSE F 18,CHEMBL1092067
1994,FLUVOXAMINE,CHEMBL814
1994,FLUVOXAMINE MALEATE,CHEMBL1409
1994,IMIGLUCERASE,CHEMBL1201632
1994,INDIUM IN 111 PENTETREOTIDE,CHEMBL1200642
1994,INDIUM PENTETREOTIDE,CHEMBL2110556
1994,IOBENGUANE,CHEMBL818
1994,IOBENGUANE SULFATE I 131,CHEMBL3989511
1994,LAMOTRIGINE,CHEMBL741
1994,MOFEZOLAC,CHEMBL259972
1994,NEFAZODONE,CHEMBL623
1994,NEFAZODONE HYDROCHLORIDE,CHEMBL1200492
1994,PEGASPARGASE,CHEMBL2108546
1994,PHENIRAMINE,CHEMBL1193
1994,PHENIRAMINE MALEATE,CHEMBL1653
1994,RIMEXOLONE,CHEMBL1200617
1994,ROCURONIUM,CHEMBL1201244
1994,ROCURONIUM BROMIDE,CHEMBL1200648
1994,SALMETEROL,CHEMBL1263
1994,SALMETEROL XINAFOATE,CHEMBL1082607
1994,SPIRAPRIL,CHEMBL431
1994,SPIRAPRIL HYDROCHLORIDE,CHEMBL1200831
1994,STAVUDINE,CHEMBL991
1994,TACROLIMUS,CHEMBL3989887
1994,TACROLIMUS ANHYDROUS,CHEMBL269732
1994,TECHNETIUM  BICISATE,CHEMBL4597194
1994,TECHNETIUM TC 99M BICISATE,CHEMBL1237111
1994,VINORELBINE,CHEMBL553025
1994,VINORELBINE TARTRATE,CHEMBL538943
1994,VOGLIBOSE,CHEMBL476960
1995,ACARBOSE,CHEMBL1566
1995,ALENDRONATE SODIUM,CHEMBL675
1995,ALENDRONIC ACID,CHEMBL870
1995,AMIFOSTINE,CHEMBL1006
1995,ANASTROZOLE,CHEMBL1399
1995,AZELAIC ACID,CHEMBL1238
1995,BICALUTAMIDE,CHEMBL409
1995,CARVEDILOL,CHEMBL723
1995,CEFTIBUTEN,CHEMBL1605
1995,CETIRIZINE,CHEMBL1000
1995,CETIRIZINE HYDROCHLORIDE,CHEMBL1607273
1995,CISATRACURIUM,CHEMBL1201248
1995,CISATRACURIUM BESYLATE,CHEMBL1200641
1995,DEXRAZOXANE,CHEMBL1738
1995,DEXRAZOXANE HYDROCHLORIDE,CHEMBL1200778
1995,DIRITHROMYCIN,CHEMBL1237072
1995,EPOPROSTENOL,CHEMBL1139
1995,EPOPROSTENOL SODIUM,CHEMBL962
1995,GLIMEPIRIDE,CHEMBL1481
1995,IBUTILIDE,CHEMBL533
1995,IBUTILIDE FUMARATE,CHEMBL2355456
1995,IOPROMIDE,CHEMBL1725
1995,IOXILAN,CHEMBL1201075
1995,LAMIVUDINE,CHEMBL141
1995,LANSOPRAZOLE,CHEMBL480
1995,LOSARTAN,CHEMBL191
1995,LOSARTAN POTASSIUM,CHEMBL995
1995,METFORMIN,CHEMBL1431
1995,METFORMIN HYDROCHLORIDE,CHEMBL1703
1995,MOEXIPRIL,CHEMBL1165
1995,MOEXIPRIL HYDROCHLORIDE,CHEMBL1200534
1995,MUPIROCIN CALCIUM,CHEMBL3989715
1995,MYCOPHENOLATE MOFETIL,CHEMBL1456
1995,NALMEFENE,CHEMBL982
1995,NALMEFENE HYDROCHLORIDE,CHEMBL1201152
1995,NISOLDIPINE,CHEMBL1726
1995,PORFIMER SODIUM,CHEMBL1201481
1995,PRANLUKAST,CHEMBL21333
1995,RILUZOLE,CHEMBL744
1995,SAQUINAVIR,CHEMBL114
1995,SAQUINAVIR MESYLATE,CHEMBL282042
1995,SERATRODAST,CHEMBL70972
1995,SEVOFLURANE,CHEMBL1200694
1995,TRAMADOL,CHEMBL1237044
1995,TRAMADOL HYDROCHLORIDE,CHEMBL1237065
1995,TRIMETHOPRIM HYDROCHLORIDE,CHEMBL1201080
1995,VALACYCLOVIR,CHEMBL1349
1995,VALACYCLOVIR HYDROCHLORIDE,CHEMBL1201110
1996,ACITRETIN,CHEMBL1131
1996,ADAPALENE,CHEMBL1265
1996,ALBENDAZOLE,CHEMBL1483
1996,ALLOPURINOL SODIUM,CHEMBL1200477
1996,ALTEPLASE,CHEMBL1201593
1996,AMLEXANOX,CHEMBL1096
1996,AMPHETAMINE ASPARTATE,CHEMBL1200377
1996,AMYLASE (PANCRELIPASE),CHEMBL1201648
1996,ANTI-MELANOMA MAB FRAGMENTS,CHEMBL5315106
1996,ARCITUMOMAB,CHEMBL2108253
1996,ATORVASTATIN,CHEMBL1487
1996,ATORVASTATIN CALCIUM,CHEMBL393220
1996,AZELASTINE,CHEMBL639
1996,AZELASTINE HYDROCHLORIDE,CHEMBL1200809
1996,BENTOQUATAM,CHEMBL1201446
1996,BETAINE,CHEMBL95889
1996,BISMUTH SUBSALICYLATE,CHEMBL1120
1996,BRIMONIDINE,CHEMBL844
1996,BRIMONIDINE TARTRATE,CHEMBL2062257
1996,BUTENAFINE,CHEMBL990
1996,BUTENAFINE HYDROCHLORIDE,CHEMBL1200397
1996,CABERGOLINE,CHEMBL1201087
1996,CAPROMAB PENDETIDE,CHEMBL1201579
1996,CEFEPIME,CHEMBL186
1996,CEFEPIME HYDROCHLORIDE,CHEMBL1200962
1996,CIDOFOVIR,CHEMBL5314375
1996,CIDOFOVIR ANHYDROUS,CHEMBL152
1996,CORTICORELIN OVINE TRIFLUTATE,CHEMBL1201591
1996,DANAPAROID SODIUM,CHEMBL1201534
1996,DAUNORUBICIN CITRATE,CHEMBL1200475
1996,DEXTROAMPHETAMINE SACCHARATE,CHEMBL3989844
1996,DILTIAZEM MALATE,CHEMBL1200805
1996,DOCETAXEL,CHEMBL3545252
1996,DOCETAXEL ANHYDROUS,CHEMBL92
1996,DONEPEZIL,CHEMBL502
1996,DONEPEZIL HYDROCHLORIDE,CHEMBL1678
1996,EPTACOG ALFA (ACTIVATED),CHEMBL2108334
1996,ETOPOSIDE PHOSPHATE,CHEMBL1200645
1996,FERUMOXIDES,CHEMBL1201502
1996,FERUMOXSIL,CHEMBL1201503
1996,FEXOFENADINE HYDROCHLORIDE,CHEMBL1200618
1996,FOLLITROPIN BETA,CHEMBL5315126
1996,FOSFOMYCIN,CHEMBL1757
1996,FOSFOMYCIN TROMETHAMINE,CHEMBL1200331
1996,FOSPHENYTOIN,CHEMBL1201336
1996,FOSPHENYTOIN SODIUM,CHEMBL919
1996,GEMCITABINE,CHEMBL888
1996,GEMCITABINE HYDROCHLORIDE,CHEMBL1637
1996,GLATIRAMER ACETATE,CHEMBL1201507
1996,IGOVOMAB,CHEMBL2109036
1996,IMCIROMAB PENTETATE,CHEMBL2109038
1996,INDINAVIR,CHEMBL115
1996,INDINAVIR SULFATE,CHEMBL1735
1996,INSULIN LISPRO,CHEMBL1201538
1996,INTERFERON BETA-1A,CHEMBL1201562
1996,IODIXANOL,CHEMBL1200507
1996,IRINOTECAN,CHEMBL481
1996,IRINOTECAN HYDROCHLORIDE,CHEMBL3989514
1996,IVERMECTIN,CHEMBL1200633
1996,LATANOPROST,CHEMBL1051
1996,LEVOFLOXACIN,CHEMBL5315124
1996,LEVOFLOXACIN ANHYDROUS,CHEMBL33
1996,LIPASE (PANCRELIPASE),CHEMBL1201637
1996,MEROPENEM,CHEMBL127
1996,MIDODRINE,CHEMBL1201212
1996,MIDODRINE HYDROCHLORIDE,CHEMBL1200461
1996,MIGLITOL,CHEMBL1561
1996,MIRTAZAPINE,CHEMBL654
1996,NEVIRAPINE,CHEMBL57
1996,NILUTAMIDE,CHEMBL1274
1996,OLANZAPINE,CHEMBL715
1996,OLOPATADINE,CHEMBL1189432
1996,OLOPATADINE HYDROCHLORIDE,CHEMBL1719
1996,PANCRELIPASE,CHEMBL2108074
1996,PENCICLOVIR,CHEMBL1540
1996,PENCICLOVIR SODIUM,CHEMBL2079793
1996,PENTOSAN POLYSULFATE SODIUM,CHEMBL1201516
1996,PHENYLBUTANOIC ACID,CHEMBL1469
1996,PROTEASE (PANCRELIPASE),CHEMBL1201482
1996,RALTITREXED,CHEMBL225071
1996,RANITIDINE BISMUTH CITRATE,CHEMBL2111286
1996,REMIFENTANIL,CHEMBL1005
1996,REMIFENTANIL HYDROCHLORIDE,CHEMBL1201120
1996,RETEPLASE,CHEMBL2107885
1996,RITONAVIR,CHEMBL163
1996,ROPIVACAINE,CHEMBL1077896
1996,ROPIVACAINE HYDROCHLORIDE,CHEMBL1889140
1996,SERTINDOLE,CHEMBL12713
1996,SIMETHICONE,CHEMBL4297192
1996,SODIUM PHENYLBUTYRATE,CHEMBL1746
1996,SPARFLOXACIN,CHEMBL850
1996,TECHNETIUM TC 99M NOFETUMOMAB MERPENTAN,CHEMBL2109287
1996,TECHNETIUM TC 99M TETROFOSMIN,CHEMBL1200857
1996,TECHNETIUM TETROFOSMIN,CHEMBL2110566
1996,TIZANIDINE,CHEMBL1079
1996,TIZANIDINE HYDROCHLORIDE,CHEMBL1200329
1996,TOPIRAMATE,CHEMBL220492
1996,TOPOTECAN,CHEMBL84
1996,TOPOTECAN HYDROCHLORIDE,CHEMBL1607
1996,TOREMIFENE,CHEMBL1655
1996,TOREMIFENE CITRATE,CHEMBL1200675
1996,TRANDOLAPRIL,CHEMBL1519
1996,UREA,CHEMBL985
1996,UREA C 13,CHEMBL2096648
1996,VALPROATE SODIUM,CHEMBL433
1996,VALSARTAN,CHEMBL1069
1996,ZAFIRLUKAST,CHEMBL603
1996,ZILEUTON,CHEMBL93
1997,ALATROFLOXACIN,CHEMBL1201197
1997,ALATROFLOXACIN MESYLATE,CHEMBL1200498
1997,ALBUMIN HUMAN,CHEMBL1201451
1997,ANAGRELIDE,CHEMBL760
1997,ANAGRELIDE HYDROCHLORIDE,CHEMBL1200759
1997,ARBUTAMINE,CHEMBL1201251
1997,ARBUTAMINE HYDROCHLORIDE,CHEMBL1200385
1997,ARDEPARIN SODIUM,CHEMBL1201448
1997,BECAPLERMIN,CHEMBL1201556
1997,BROMFENAC,CHEMBL1077
1997,BROMFENAC SODIUM,CHEMBL3181947
1997,CEFDINIR,CHEMBL927
1997,CERIVASTATIN,CHEMBL1477
1997,CERIVASTATIN SODIUM,CHEMBL1200563
1997,CLOPIDOGREL,CHEMBL1771
1997,CLOPIDOGREL BISULFATE,CHEMBL1083385
1997,COAGULATION FACTOR IX RECOMBINANT HUMAN,CHEMBL2109205
1997,DACLIZUMAB,CHEMBL1201605
1997,DELAVIRDINE,CHEMBL593
1997,DELAVIRDINE MESYLATE,CHEMBL929
1997,DESIRUDIN,CHEMBL1201662
1997,DOLASETRON,CHEMBL2368925
1997,DOLASETRON MESYLATE,CHEMBL2368924
1997,EMEDASTINE,CHEMBL594
1997,EMEDASTINE DIFUMARATE,CHEMBL2103739
1997,EPOETIN BETA,CHEMBL2109092
1997,EPROSARTAN,CHEMBL813
1997,EPROSARTAN MESYLATE,CHEMBL1200987
1997,FENOLDOPAM,CHEMBL588
1997,FENOLDOPAM MESYLATE,CHEMBL1026
1997,FEPRAZONE,CHEMBL1452696
1997,FERRIC AMMONIUM CITRATE,CHEMBL1200460
1997,FERRIC AMMONIUM CITRATE,CHEMBL4301175
1997,FOMEPIZOLE,CHEMBL1308
1997,GREPAFLOXACIN,CHEMBL583
1997,GREPAFLOXACIN HYDROCHLORIDE,CHEMBL1200393
1997,HYDROCORTISONE PROBUTATE,CHEMBL1200953
1997,IMIQUIMOD,CHEMBL1282
1997,INTERFERON ALFACON-1,CHEMBL1201557
1997,IRBESARTAN,CHEMBL1513
1997,LEPIRUDIN,CHEMBL1201666
1997,LETROZOLE,CHEMBL1444
1997,MANGAFODIPIR,CHEMBL1201301
1997,MANGAFODIPIR TRISODIUM,CHEMBL2096651
1997,MIBEFRADIL,CHEMBL45816
1997,MIBEFRADIL DIHYDROCHLORIDE,CHEMBL1534525
1997,NELFINAVIR,CHEMBL584
1997,NELFINAVIR MESYLATE,CHEMBL1205
1997,OPRELVEKIN,CHEMBL1201573
1997,PRAMIPEXOLE,CHEMBL301265
1997,PRAMIPEXOLE DIHYDROCHLORIDE,CHEMBL3182733
1997,QUETIAPINE,CHEMBL716
1997,QUETIAPINE FUMARATE,CHEMBL3188993
1997,RALOXIFENE,CHEMBL81
1997,RALOXIFENE HYDROCHLORIDE,CHEMBL1116
1997,REBOXETINE,CHEMBL14370
1997,REPAGLINIDE,CHEMBL1272
1997,RITUXIMAB,CHEMBL1201576
1997,ROPINIROLE,CHEMBL589
1997,ROPINIROLE HYDROCHLORIDE,CHEMBL1200411
1997,SAMARIUM LEXIDRONAM PENTASODIUM,CHEMBL2110561
1997,SAMARIUM SM 153 LEXIDRONAM PENTASODIUM,CHEMBL2096660
1997,SIBUTRAMINE,CHEMBL1419
1997,SIBUTRAMINE HYDROCHLORIDE,CHEMBL3989830
1997,STREPTOKINASE,CHEMBL2108147
1997,SULESOMAB,CHEMBL2108809
1997,TALC,CHEMBL3989756
1997,TALC,CHEMBL3990276
1997,TAMSULOSIN,CHEMBL836
1997,TAMSULOSIN HYDROCHLORIDE,CHEMBL1200914
1997,TAZAROTENE,CHEMBL1657
1997,TIAGABINE,CHEMBL1027
1997,TIAGABINE HYDROCHLORIDE,CHEMBL1695
1997,TILUDRONATE DISODIUM,CHEMBL1200448
1997,TILUDRONIC ACID,CHEMBL1350
1997,TOLCAPONE,CHEMBL1324
1997,TRICLOSAN,CHEMBL849
1997,TROGLITAZONE,CHEMBL408
1997,TROVAFLOXACIN MESYLATE,CHEMBL1200779
1997,UREA C 14,CHEMBL2096635
1997,ZOLMITRIPTAN,CHEMBL1185
1998,ABACAVIR,CHEMBL1380
1998,ABACAVIR SULFATE,CHEMBL4303288
1998,BASILIXIMAB,CHEMBL1201439
1998,BRINZOLAMIDE,CHEMBL220491
1998,CALFACTANT,CHEMBL1201447
1998,CANDESARTAN CILEXETIL,CHEMBL1014
1998,CAPECITABINE,CHEMBL1773
1998,CELECOXIB,CHEMBL118
1998,CITALOPRAM,CHEMBL549
1998,CITALOPRAM HYDROBROMIDE,CHEMBL1200781
1998,EFAVIRENZ,CHEMBL223228
1998,EPTIFIBATIDE,CHEMBL1174
1998,ETANERCEPT,CHEMBL1201572
1998,FOMIVIRSEN SODIUM,CHEMBL1201512
1998,GLUCAGON,CHEMBL5314341
1998,INFLIXIMAB,CHEMBL1201581
1998,LEFLUNOMIDE,CHEMBL960
1998,LOTEPREDNOL ETABONATE,CHEMBL1200865
1998,MIZOLASTINE,CHEMBL94454
1998,MODAFINIL,CHEMBL1373
1998,MONTELUKAST,CHEMBL787
1998,MONTELUKAST SODIUM,CHEMBL1200681
1998,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,CHEMBL1200955
1998,NARATRIPTAN,CHEMBL1278
1998,NARATRIPTAN HYDROCHLORIDE,CHEMBL1200601
1998,PALIVIZUMAB,CHEMBL1201586
1998,PARICALCITOL,CHEMBL1200622
1998,PERFLENAPENT,CHEMBL1899801
1998,RIFAPENTINE,CHEMBL1660
1998,RISEDRONATE SODIUM,CHEMBL1654
1998,RISEDRONIC ACID,CHEMBL923
1998,RIVASTIGMINE,CHEMBL636
1998,RIVASTIGMINE TARTRATE,CHEMBL215645
1998,RIZATRIPTAN,CHEMBL905
1998,RIZATRIPTAN BENZOATE,CHEMBL1201032
1998,SACROSIDASE,CHEMBL1201487
1998,SEVELAMER HYDROCHLORIDE,CHEMBL1201492
1998,SILDENAFIL,CHEMBL192
1998,SILDENAFIL CITRATE,CHEMBL1737
1998,SIMETHICONE-CELLULOSE,CHEMBL1201493
1998,TECHNETIUM (99MTC) APCITIDE,CHEMBL1201524
1998,TELMISARTAN,CHEMBL1017
1998,THALIDOMIDE,CHEMBL468
1998,THYROTROPIN ALFA,CHEMBL1201533
1998,TIROFIBAN,CHEMBL916
1998,TIROFIBAN HYDROCHLORIDE,CHEMBL3189072
1998,TOLTERODINE,CHEMBL1382
1998,TOLTERODINE TARTRATE,CHEMBL1722209
1998,TRASTUZUMAB,CHEMBL1201585
1998,VALRUBICIN,CHEMBL1096885
1998,VOTUMUMAB,CHEMBL2108157
1999,ALITRETINOIN,CHEMBL705
1999,AMINOLEVULINIC ACID HYDROCHLORIDE,CHEMBL1200582
1999,AMPRENAVIR,CHEMBL116
1999,BEXAROTENE,CHEMBL1023
1999,CAFFEINE CITRATE,CHEMBL1200569
1999,CETRORELIX,CHEMBL1200490
1999,CETRORELIX ACETATE,CHEMBL2103735
1999,CHOLECALCIFEROL,CHEMBL1042
1999,CILOSTAZOL,CHEMBL799
1999,DALFOPRISTIN,CHEMBL1200937
1999,DEFERIPRONE,CHEMBL70927
1999,DENILEUKIN DIFTITOX,CHEMBL1201550
1999,DEXMEDETOMIDINE,CHEMBL778
1999,DEXMEDETOMIDINE HYDROCHLORIDE,CHEMBL2106195
1999,DOFETILIDE,CHEMBL473
1999,DOXERCALCIFEROL,CHEMBL1200810
1999,ENTACAPONE,CHEMBL953
1999,EPIRUBICIN,CHEMBL417
1999,EPIRUBICIN HYDROCHLORIDE,CHEMBL1200981
1999,"ESTROGENS, CONJUGATED SYNTHETIC A",CHEMBL1201466
1999,EXEMESTANE,CHEMBL1200374
1999,FOMIVIRSEN,CHEMBL1201688
1999,GADOVERSETAMIDE,CHEMBL1200457
1999,GANIRELIX,CHEMBL1251
1999,GANIRELIX ACETATE,CHEMBL5314377
1999,GATIFLOXACIN,CHEMBL31
1999,INSULIN LISPRO PROTAMINE RECOMBINANT,CHEMBL1201611
1999,INTERFERON GAMMA-1B,CHEMBL1201564
1999,KETOTIFEN,CHEMBL534
1999,KETOTIFEN FUMARATE,CHEMBL1633
1999,LEVALBUTEROL HYDROCHLORIDE,CHEMBL1201061
1999,LEVETIRACETAM,CHEMBL1286
1999,LEVOBUPIVACAINE,CHEMBL1201193
1999,LEVOBUPIVACAINE HYDROCHLORIDE,CHEMBL1200749
1999,LEVOSALBUTAMOL,CHEMBL1002
1999,MEQUINOL,CHEMBL544
1999,MOROCTOCOG ALFA,CHEMBL2109137
1999,MOXIFLOXACIN,CHEMBL32
1999,MOXIFLOXACIN HYDROCHLORIDE,CHEMBL1200735
1999,NAFTOPIDIL,CHEMBL142635
1999,NITRIC OXIDE,CHEMBL1200689
1999,ORLISTAT,CHEMBL175247
1999,OSELTAMIVIR,CHEMBL1229
1999,OSELTAMIVIR PHOSPHATE,CHEMBL1200340
1999,PEMIROLAST,CHEMBL1201198
1999,PEMIROLAST POTASSIUM,CHEMBL1201050
1999,PIOGLITAZONE,CHEMBL595
1999,PIOGLITAZONE HYDROCHLORIDE,CHEMBL1715
1999,PORACTANT ALFA,CHEMBL1201622
1999,QUINUPRISTIN,CHEMBL1200649
1999,RABEPRAZOLE,CHEMBL1219
1999,RABEPRAZOLE SODIUM,CHEMBL1200930
1999,RAPACURONIUM,CHEMBL1201352
1999,RAPACURONIUM BROMIDE,CHEMBL1200549
1999,ROFECOXIB,CHEMBL122
1999,ROSIGLITAZONE,CHEMBL121
1999,ROSIGLITAZONE MALEATE,CHEMBL843
1999,SIROLIMUS,CHEMBL413
1999,SODIUM FERRIC GLUCONATE COMPLEX,CHEMBL1201494
1999,TASONERMIN,CHEMBL2107891
1999,TECHNETIUM TC 99M DEPREOTIDE,CHEMBL1201413
1999,TEMOZOLOMIDE,CHEMBL810
1999,ZALEPLON,CHEMBL1521
1999,ZANAMIVIR,CHEMBL222813
2000,ALOSETRON,CHEMBL1110
2000,ALOSETRON HYDROCHLORIDE,CHEMBL1200885
2000,ARGATROBAN,CHEMBL1166
2000,ARSENIC TRIOXIDE,CHEMBL5483015
2000,ARTICAINE,CHEMBL1093
2000,ARTICAINE HYDROCHLORIDE,CHEMBL1200819
2000,ATOSIBAN,CHEMBL382301
2000,ATOSIBAN ACETATE,CHEMBL5315050
2000,BALSALAZIDE,CHEMBL1201346
2000,BALSALAZIDE DISODIUM,CHEMBL1200760
2000,BIVALIRUDIN,CHEMBL5314348
2000,CALCIUM CARBONATE,CHEMBL1200539
2000,CEVIMELINE,CHEMBL168815
2000,CEVIMELINE HYDROCHLORIDE,CHEMBL2218917
2000,CHORIOGONADOTROPIN ALFA,CHEMBL1201464
2000,COLESEVELAM HYDROCHLORIDE,CHEMBL1201473
2000,DEPREOTIDE TRIFLUOROACETATE,CHEMBL5315079
2000,DOCOSANOL,CHEMBL1200453
2000,ESTRIOL,CHEMBL193482
2000,GEMTUZUMAB OZOGAMICIN,CHEMBL1201506
2000,INSULIN ASPART,CHEMBL1201496
2000,INSULIN GLARGINE,CHEMBL1201497
2000,IRON SUCROSE,CHEMBL1200823
2000,ISOPROPYL ALCOHOL,CHEMBL582
2000,LEVOBETAXOLOL,CHEMBL1201274
2000,LEVOBETAXOLOL HYDROCHLORIDE,CHEMBL1200837
2000,LEVOTHYROXINE,CHEMBL1624
2000,LEVOTHYROXINE SODIUM,CHEMBL2103741
2000,LINEZOLID,CHEMBL126
2000,LOPINAVIR,CHEMBL729
2000,LUTROPIN ALFA,CHEMBL1201419
2000,MAGNESIUM HYDROXIDE,CHEMBL1200718
2000,MELOXICAM,CHEMBL599
2000,MIFEPRISTONE,CHEMBL1276308
2000,NATEGLINIDE,CHEMBL783
2000,OXCARBAZEPINE,CHEMBL1068
2000,PANTOPRAZOLE,CHEMBL1502
2000,PANTOPRAZOLE SODIUM,CHEMBL3989559
2000,PEGINTERFERON ALFA-2B,CHEMBL1201561
2000,PERFLUOROPOLYMETHYLISOPROPYL ETHER,CHEMBL1201517
2000,PIPERONYL BUTOXIDE,CHEMBL1201131
2000,POLYTETRAFLUOROETHYLENE,CHEMBL1201480
2000,PROGUANIL,CHEMBL1377
2000,PROGUANIL HYDROCHLORIDE,CHEMBL1201059
2000,PYRETHRINS,CHEMBL2096637
2000,RAMATROBAN,CHEMBL361812
2000,RIMABOTULINUMTOXINB,CHEMBL1201569
2000,TENECTEPLASE,CHEMBL2108791
2000,TINZAPARIN SODIUM,CHEMBL1201414
2000,TRIPTORELIN,CHEMBL1201334
2000,TRIPTORELIN PAMOATE,CHEMBL1200554
2000,UNOPROSTONE ISOPROPYL,CHEMBL1200661
2000,VERTEPORFIN,CHEMBL5314346
2000,VITAMIN K,CHEMBL1201519
2000,ZONISAMIDE,CHEMBL750
2001,AGALSIDASE ALFA,CHEMBL2108214
2001,AGALSIDASE BETA,CHEMBL2108888
2001,ALEMTUZUMAB,CHEMBL1201587
2001,ALMOTRIPTAN,CHEMBL1505
2001,ALMOTRIPTAN MALATE,CHEMBL1200521
2001,ANAKINRA,CHEMBL1201570
2001,APOMORPHINE,CHEMBL53
2001,APOMORPHINE HYDROCHLORIDE,CHEMBL3187985
2001,BIMATOPROST,CHEMBL1200963
2001,BOSENTAN,CHEMBL957
2001,CASPOFUNGIN,CHEMBL1630575
2001,CASPOFUNGIN ACETATE,CHEMBL5314378
2001,CEFDITOREN PIVOXIL,CHEMBL454446
2001,COAGULATION FACTOR IX HUMAN,CHEMBL4297986
2001,DARBEPOETIN ALFA,CHEMBL1201566
2001,DESLORATADINE,CHEMBL1172
